,power_mean_01h_05h,power_variance_01h_05h,power_skewness_01h_05h,power_kurtosis_01h_05h,power_difference_mean_01h_05h,power_difference_variance_01h_05h,abs_power_difference_mean_01h_05h,onoff_number_01h_05h,active_appliance_power_mean_01h_05h,active_appliance_power_variance_01h_05h,circuit_active_time_percentage_01h_05h,power_range_0_5_percentage_01h_05h,power_range_5_50_percentage_01h_05h,power_range_50_100_percentage_01h_05h,power_range_100_250_percentage_01h_05h,power_range_250_500_percentage_01h_05h,power_range_500_1000_percentage_01h_05h,power_larger_1000_percentage_01h_05h,power_mean_04h_08h,power_variance_04h_08h,power_skewness_04h_08h,power_kurtosis_04h_08h,power_difference_mean_04h_08h,power_difference_variance_04h_08h,abs_power_difference_mean_04h_08h,onoff_number_04h_08h,active_appliance_power_mean_04h_08h,active_appliance_power_variance_04h_08h,circuit_active_time_percentage_04h_08h,power_range_0_5_percentage_04h_08h,power_range_5_50_percentage_04h_08h,power_range_50_100_percentage_04h_08h,power_range_100_250_percentage_04h_08h,power_range_250_500_percentage_04h_08h,power_range_500_1000_percentage_04h_08h,power_larger_1000_percentage_04h_08h,power_mean_06h_11h,power_variance_06h_11h,power_skewness_06h_11h,power_kurtosis_06h_11h,power_difference_mean_06h_11h,power_difference_variance_06h_11h,abs_power_difference_mean_06h_11h,onoff_number_06h_11h,active_appliance_power_mean_06h_11h,active_appliance_power_variance_06h_11h,circuit_active_time_percentage_06h_11h,power_range_0_5_percentage_06h_11h,power_range_5_50_percentage_06h_11h,power_range_50_100_percentage_06h_11h,power_range_100_250_percentage_06h_11h,power_range_250_500_percentage_06h_11h,power_range_500_1000_percentage_06h_11h,power_larger_1000_percentage_06h_11h,power_mean_10h_14h,power_variance_10h_14h,power_skewness_10h_14h,power_kurtosis_10h_14h,power_difference_mean_10h_14h,power_difference_variance_10h_14h,abs_power_difference_mean_10h_14h,onoff_number_10h_14h,active_appliance_power_mean_10h_14h,active_appliance_power_variance_10h_14h,circuit_active_time_percentage_10h_14h,power_range_0_5_percentage_10h_14h,power_range_5_50_percentage_10h_14h,power_range_50_100_percentage_10h_14h,power_range_100_250_percentage_10h_14h,power_range_250_500_percentage_10h_14h,power_range_500_1000_percentage_10h_14h,power_larger_1000_percentage_10h_14h,power_mean_13h_17h,power_variance_13h_17h,power_skewness_13h_17h,power_kurtosis_13h_17h,power_difference_mean_13h_17h,power_difference_variance_13h_17h,abs_power_difference_mean_13h_17h,onoff_number_13h_17h,active_appliance_power_mean_13h_17h,active_appliance_power_variance_13h_17h,circuit_active_time_percentage_13h_17h,power_range_0_5_percentage_13h_17h,power_range_5_50_percentage_13h_17h,power_range_50_100_percentage_13h_17h,power_range_100_250_percentage_13h_17h,power_range_250_500_percentage_13h_17h,power_range_500_1000_percentage_13h_17h,power_larger_1000_percentage_13h_17h,power_mean_16h_20h,power_variance_16h_20h,power_skewness_16h_20h,power_kurtosis_16h_20h,power_difference_mean_16h_20h,power_difference_variance_16h_20h,abs_power_difference_mean_16h_20h,onoff_number_16h_20h,active_appliance_power_mean_16h_20h,active_appliance_power_variance_16h_20h,circuit_active_time_percentage_16h_20h,power_range_0_5_percentage_16h_20h,power_range_5_50_percentage_16h_20h,power_range_50_100_percentage_16h_20h,power_range_100_250_percentage_16h_20h,power_range_250_500_percentage_16h_20h,power_range_500_1000_percentage_16h_20h,power_larger_1000_percentage_16h_20h,power_mean_19h_00h,power_variance_19h_00h,power_skewness_19h_00h,power_kurtosis_19h_00h,power_difference_mean_19h_00h,power_difference_variance_19h_00h,abs_power_difference_mean_19h_00h,onoff_number_19h_00h,active_appliance_power_mean_19h_00h,active_appliance_power_variance_19h_00h,circuit_active_time_percentage_19h_00h,power_range_0_5_percentage_19h_00h,power_range_5_50_percentage_19h_00h,power_range_50_100_percentage_19h_00h,power_range_100_250_percentage_19h_00h,power_range_250_500_percentage_19h_00h,power_range_500_1000_percentage_19h_00h,power_larger_1000_percentage_19h_00h,QC_01h_05h,QC_04h_08h,QC_06h_11h,QC_10h_14h,QC_13h_17h,QC_16h_20h,QC_19h_00h,data_qualaity_event_average,loss_counter_event,power_mean_daily,power_variance_daily,power_skewness_daily,power_kurtosis_daily,power_difference_mean_daily,power_difference_variance_daily,abs_power_difference_mean_daily,onoff_number_daily,active_appliance_power_mean_daily,active_appliance_power_variance_daily,circuit_active_time_percentage_daily,power_range_0_5_percentage_daily,power_range_5_50_percentage_daily,power_range_50_100_percentage_daily,power_range_100_250_percentage_daily,power_range_250_500_percentage_daily,power_range_500_1000_percentage_daily,power_larger_1000_percentage_daily,time_range,sensor_id,sensor_ch,function_label
423,6.270294034,0.658860529,-0.183814993,0.146087497,-0.001181376,0.230513865,0.251850577,0,10.10000038,0,0.000694444,0,1,0,0,0,0,0,4.883014412,1.228875629,0.154315517,4.966798183,-0.002345379,0.147262942,0.09913514,1,10.10000038,0,0.00625,0.189583333,0.810416667,0,0,0,0,0,8.786452879,1688.691707,5.887075168,33.04592348,0.132406891,35.34893394,0.657511308,2,211.0755711,9055.087414,0.032777778,0.718888889,0.253888889,0.000555556,0.008333333,0.018333333,0,0,30.24715107,7184.89918,2.465730276,4.128427798,0,75.31212,1.573962264,1,265.5577594,599.0584651,0.113888889,0.886111111,0,0.000694444,0.017361111,0.095833333,0,0,18.21248054,4441.610571,3.411996271,9.712875483,-3.95E-17,79.74835982,1.058524904,1,257.1173724,1278.49238,0.070833333,0.929166667,0.000694444,0.000694444,0.014583333,0.054861111,0,0,68.55794108,13464.7805,1.153365236,-0.641934976,-3.92E-17,270.7846795,3.778795116,3,264.4784838,928.9766132,0.25625,0.74375,0.001388889,0.001388889,0.032638889,0.220833333,0,0,100.8812512,16253.81194,0.569579188,-1.635083532,0.005135659,257.9851125,5.22326497,1,235.6888095,7236.630829,0.420738975,0.377234803,0.251489869,0.00238379,0.067938021,0.300953516,0,0,1,1,1,1,1,1,1,1,0,33.58768675,7185.739136,2.415320146,3.900913554,0.000224551,93.53551727,1.745260706,6,242.8533259,5697.675681,0.128316506,0.525945058,0.357008687,0.000704391,0.019840338,0.096501526,0,0,2018-05-29_to_2018-05-30,4179,3,Living
424,6.43287341,2.483731144,0.563344223,-1.21558844,-0.002510424,0.161072358,0.19827098,0,10.11328163,0.005468138,0.022222222,0,1,0,0,0,0,0,4.120746712,9.913982772,0.039064023,-0.674287099,-0.003474635,0.160331944,0.156724401,0,10.44326433,0.446607634,0.06875,0.315277778,0.684722222,0,0,0,0,0,1.204009593,9.003566467,2.273113781,3.625636814,-0.003724291,0.049550573,0.029350214,0,10.44326433,0.446607634,0.055,0.852222222,0.147777778,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,106.9951652,17159.58888,0.422286025,-1.795681536,0.188464207,134.8401967,4.3007064,0,266.0785845,350.4003636,0.402083333,0.596527778,0.001388889,0,0.067361111,0.334722222,0,0,110.6507089,16455.08199,0.481634175,-1.745285329,-0.15601581,91.22094229,3.471654802,0,202.6340056,13372.51562,0.526623757,0,0.61263897,0,0.03978935,0.347571679,0,0,1,1,1,1,1,1,1,1,0,30.86790458,6598.322768,2.623262676,4.947727215,-0.000795508,32.85113872,1.107752818,0,169.2400931,16085.46981,0.168440753,0.490466721,0.40648029,0,0.013334893,0.089718096,0,0,2018-06-01_to_2018-06-02,4179,3,Living
425,6.54298547,0.267460774,-1.274162138,4.021864551,-0.001181376,0.128219706,0.153799194,0,0,0,0,0,1,0,0,0,0,0,4.653137735,12.25313591,-0.095010982,-1.024360893,-0.004656011,0.109488339,0.091354939,0,10.73773841,0.628655005,0.082638889,0.311111111,0.688888889,0,0,0,0,0,1.403056386,11.40377187,2.0779682,2.538259632,-0.002779322,0.038241182,0.017714341,0,10.73773841,0.628655005,0.066111111,0.848888889,0.151111111,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,138.4919114,15314.94393,-0.171297882,-1.88134791,0,271.9284665,7.817384157,1,245.2816912,934.8341314,0.564583333,0.434027778,0.002083333,0,0.240972222,0.322916667,0,0,54.30906001,10395.62423,1.411788075,0.050774847,-0.149478805,130.8306539,3.379434321,0,245.766218,782.9866918,0.218055556,0.639583333,0.143055556,0,0.098611111,0.11875,0,0,78.94863826,12728.62064,0.877287318,-1.107349005,0.001965318,168.6513134,4.313911075,0,180.1163496,11309.55764,0.433275563,0.398035817,0.283073368,0.000577701,0.164644714,0.1536684,0,0,1,1,1,1,1,1,1,1,0,41.18144694,7942.43287,1.938948516,1.886744239,0.000198366,79.74507268,2.222563181,1,199.6308371,9196.289368,0.196243145,0.483607514,0.357251196,0.000116673,0.07373702,0.085287598,0,0,2018-06-02_to_2018-06-03,4179,3,Living
426,5.878175375,2.335233643,1.326370133,0.163116312,-0.002362752,0.053397493,0.056586031,0,10.45930684,0.351356731,0.014583333,0,1,0,0,0,0,0,2.082080135,6.162292399,0.36444561,-1.835534802,-0.003474635,0.026000586,0.010536637,0,0,0,0,0.586111111,0.413888889,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,122.543577,15050.52929,0.134777398,-1.921882207,0.010504492,231.1128393,5.824325162,0,175.8603563,12222.46961,0.696823204,0.303176796,0.220303867,0,0.178176796,0.298342541,0,0,1,1,1,1,1,1,1,1,0,22.93889567,4737.103578,3.04771789,7.422843085,0.000820562,40.3679185,1.028842347,0,172.4881019,12519.68311,0.124276062,0.632601351,0.284145753,0,0.031129344,0.052123552,0,0,2018-06-05_to_2018-06-06,4179,3,Living
427,6.244849359,2.030685526,1.00988557,0.233358702,-0.003544128,0.147480716,0.134425576,0,10.10000038,0,0.040277778,0,1,0,0,0,0,0,4.276861571,10.21305505,0.009974006,-0.763709017,-0.004656011,0.170244609,0.14816036,0,10.10000038,0,0.111111111,0.301388889,0.698611111,0,0,0,0,0,1.267652391,9.42456402,2.221191363,3.339090016,-0.002779322,0.048718051,0.021680959,0,10.10000038,0,0.088333333,0.841111111,0.158888889,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,115.317843,16145.74517,0.231919316,-1.899139699,0.011397557,158.4449198,4.524161252,0,241.2678275,3392.425994,0.477966102,0.522033898,0.026440678,0,0.164067797,0.287457627,0,0,1,1,1,1,1,1,1,1,0,22.54356968,4731.514399,3.121640717,7.873803691,0.000192446,28.13828924,0.843922311,0,137.6569709,14983.09038,0.154179194,0.621046302,0.298857486,0,0.029104029,0.050992183,0,0,2018-06-06_to_2018-06-07,4179,3,Living
428,5.135555116,9.1363431,0.286328518,0.96363852,0.003474635,0.119725537,0.06388701,0,11.70125725,2.227484946,0.084027778,0.165277778,0.834722222,0,0,0,0,0,5.024238396,0.033949006,8.797882314,79.0913268,0,0.022317557,0.022257683,0,0,0,0,0,1,0,0,0,0,0,3.793888889,4.573629321,-1.210077829,-0.535286948,-0.002779322,0.00944197,0.002779322,0,0,0,0,0.241666667,0.758333333,0,0,0,0,0,96.80165443,14394.27078,0.495276129,-1.645988319,1.98E-17,239.8084063,5.994421964,1,239.9214843,1338.467517,0.403472222,0.596527778,0.000694444,0,0.197222222,0.205555556,0,0,55.32665643,10005.41312,1.316429705,-0.137149449,-0.136295044,143.0628297,3.601213281,0,230.9286529,1210.191842,0.239583333,0.760416667,0,0,0.15,0.089583333,0,0,0,0,0,-3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,87.74613984,13036.72663,0.624695179,-1.521677013,0.007221542,179.3839884,5.375863866,0,189.2355721,8917.369851,0.463608563,0.533944954,0.10030581,0.000611621,0.223853211,0.141284404,0,0,1,1,1,1,1,1,1,1,0,35.26834833,6805.625037,2.168772262,2.857776454,0.001392495,75.33689234,2.067987831,2,194.6923275,8767.238021,0.172271386,0.496165192,0.364837758,0.000117994,0.076696165,0.062182891,0,0,2018-06-15_to_2018-06-16,4179,3,Living
429,5.064485498,0.08804324,5.970477584,38.75810254,0.00065632,0.034375747,0.052160556,0,0,0,0,0,1,0,0,0,0,0,3.141768404,6.095758355,-0.465325835,-1.727674797,-0.003474635,0.061837376,0.050609655,0,0,0,0,0.379861111,0.620138889,0,0,0,0,0,0.482270172,2.189123883,2.745326894,5.550903127,-0.002779322,0.016082838,0.005265491,0,0,0,0,0.903888889,0.096111111,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13.4611844,3421.632433,4.170974143,15.58981701,0.171031117,43.93464092,0.931031341,0,262.7293146,1313.792745,0.051219512,0.948170732,0.000609756,0.000609756,0.01097561,0.039634146,0,0,1,1,1,1,1,1,1,1,0,4.08945909,688.4050856,9.975612134,99.32853461,0.031668829,8.514063984,0.198083318,0,165.1065892,15910.1268,0.01615566,0.714858491,0.275235849,0.000117925,0.002122642,0.007665094,0,0,2018-06-16_to_2018-06-17,4179,3,Living
430,11.37375188,1395.655472,6.178120875,36.87764815,-0.146525364,56.20331983,0.664364151,0,227.2570428,3600.930707,0.027083333,0,0.974305556,0,0.014583333,0.011111111,0,0,4.518455436,2.38593851,-2.510639165,4.593725168,-0.003643403,0.042114796,0.042833202,0,0,0,0,0.103472222,0.896527778,0,0,0,0,0,1.600007737,5.496623483,0.787643928,-1.368608967,-0.002779322,0.056279374,0.025131509,0,0,0,0,0.682222222,0.317777778,0,0,0,0,0,21.67440383,5095.105484,3.045855557,7.44029533,0.133330437,60.87593147,1.14884025,0,251.6568872,1293.024287,0.086111111,0.913194444,0.000694444,0.000694444,0.028472222,0.056944444,0,0,30.10211798,6815.121355,2.423400498,3.986976701,0,100.9441963,1.579518907,1,251.9872409,1145.367942,0.119444444,0.879861111,0.000694444,0.000694444,0.034722222,0.084027778,0,0,176.2780443,11716.12093,-0.939613115,-0.972444577,0.181871097,241.8521075,8.543572358,0,240.1467733,624.3929819,0.734027778,0.265277778,0.000694444,0.000694444,0.405555556,0.327777778,0,0,166.7447987,14511.65274,-0.55413538,-1.615508333,-0.112829704,182.3710211,5.635391386,0,254.1126864,585.8014782,0.649283668,0,0.351289398,0,0.187965616,0.460744986,0,0,1,1,1,1,1,1,1,1,0,70.79090295,12251.69381,1.033719874,-0.865147473,-0.033061508,118.7614968,3.263180168,1,246.7536149,804.7549774,0.27967385,0.377169482,0.343506115,0.000232964,0.122888759,0.156202679,0,0,2018-06-17_to_2018-06-18,4179,3,Living
431,5,0,0,-3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.370687555,6.612488085,0.358082368,-0.851307687,-0.003474635,0.078198286,0.017929117,0,13.13301574,3.573271703,0.003472222,0.531944444,0.468055556,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,137.0981254,13242.26562,-0.224130781,-1.771272302,0.003015564,337.3699877,9.218472483,0,229.3683411,1279.748849,0.594444444,0.257222222,0.148888889,0.000555556,0.402777778,0.190555556,0,0,1,1,1,1,1,1,1,1,0,29.79055739,5793.345134,2.395277909,3.945125986,4.92E-05,70.26752736,1.922656788,0,228.3625954,1490.279373,0.124421296,0.600578704,0.275694444,0.000115741,0.083912037,0.039699074,0,0,2018-06-18_to_2018-06-19,4179,3,Living
432,5.074402163,0.101079226,5.576120358,34.40406105,0,0.060033681,0.070868485,0,0,0,0,0,1,0,0,0,0,0,4.086879103,3.916672123,-1.544750148,0.504242026,-0.003474635,0.03821022,0.033278122,0,0,0,0,0.188888889,0.811111111,0,0,0,0,0,1.246108796,4.675731627,1.159894691,-0.653563761,-0.002779322,0.007080029,0.003330554,0,0,0,0,0.751111111,0.248888889,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16.62241975,3450.335377,3.3600374,9.704929837,0.140481275,86.24539733,1.596305815,0,216.3288363,1711.662842,0.076822062,0.923177938,0.000656599,0.000656599,0.061720289,0.013788575,0,0,1,1,1,1,1,1,1,1,0,4.633060632,665.5462004,8.55446586,73.84296063,0.024615822,15.7219353,0.313355757,0,216.3288363,1711.662842,0.013990195,0.67415999,0.311969389,0.000119574,0.011239986,0.002511061,0,0,2018-06-22_to_2018-06-23,4179,3,Living
433,5,0,0,-3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,64.24282309,13529.38867,1.337133533,-0.191542759,-0.003474635,121.3780664,2.640454126,0,279.0642225,564.3436001,0.225,0.484722222,0.291666667,0,0.009027778,0.214583333,0,0,3.061882977,865.9408487,9.587155191,90.07052121,-0.162840469,26.8417662,0.201860283,0,274.9266108,3190.888338,0.011111111,0.987777778,0.001666667,0,0.000555556,0.01,0,0,0,0,0,-3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,128.624894,20206.63744,0.213472975,-1.942108325,0.169276544,84.29851167,2.730151762,0,285.2590101,267.3032283,0.450145773,0.50728863,0.043148688,0,0.012244898,0.437317784,0,0,1,1,1,1,1,1,1,1,0,37.55720856,8965.241359,2.233837937,3.01480461,0.000489829,42.11417262,1.026174142,0,283.3248406,378.492142,0.128579778,0.646171829,0.225599065,0,0.004091175,0.124137931,0,0,2018-07-02_to_2018-07-03,4179,3,Living
434,0,0,0,-3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,59.75879703,11611.36186,1.357514315,-0.118623944,0.003474635,95.5519567,2.474110093,0,260.0497826,442.2947602,0.222916667,0.419444444,0.357638889,0,0.049305556,0.173611111,0,0,21.25517262,3957.074697,3.697737662,11.76271965,0.002331961,151.3547315,1.268245047,0,259.5937161,2115.612511,0.063056888,0,0.938313914,0.000685401,0.015078821,0.045921864,0,0,1,1,1,1,1,1,1,1,0,13.88889801,3215.4956,4.190866793,15.69969678,0.001012292,43.16395288,0.651885479,0,259.9481891,815.0795208,0.049765032,0.766839378,0.183636583,0.000120496,0.011206169,0.038197373,0,0,2018-07-08_to_2018-07-09,4179,3,Living
435,5.690302612,1.542241808,1.488472879,0.492925943,-0.00221508,0.042173344,0.060427842,0,0,0,0,0,1,0,0,0,0,0,4.56598834,2.164447734,-2.674074717,5.654898041,-0.003474635,0.027872745,0.023478328,0,0,0,0,0.092361111,0.907638889,0,0,0,0,0,26.52542633,6103.139344,2.846420183,6.13477358,-0.002779322,83.75173684,0.970000782,1,269.9410352,851.4299579,0.092222222,0.581666667,0.327222222,0,0.001111111,0.09,0,0,71.2389345,14250.81927,1.089694201,-0.793395473,-3.95E-17,211.7329931,3.093709578,2,269.2279611,558.6081368,0.264583333,0.734722222,0.002083333,0,0.024305556,0.238888889,0,0,2.489621696,632.248105,10.06553299,99.79510082,-0.179569141,44.37077133,0.265654082,0,255.6387673,314.9163503,0.009722222,0.989583333,0.000694444,0,0.003472222,0.00625,0,0,0,0,0,-3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,27.54455565,4852.533406,3.048960311,7.458814356,0.005035971,66.01997743,1.107680425,0,53.76785174,8703.547943,0.482923907,0.298382265,0.618933493,0,0.025164769,0.057519473,0,0,1,1,1,1,1,1,1,1,0,19.33369024,4008.890891,3.685837598,11.72031915,6.68E-18,48.7642683,0.751398942,2,122.9256459,16207.15293,0.139499354,0.494652721,0.444588083,0,0.009049242,0.051709954,0,0,2018-07-09_to_2018-07-10,4179,3,Living
436,7.29091788,214.2563602,18.9163549,358.0116913,-0.000236275,92.72679439,0.620002527,0,232.3500008,10780.95001,0.003472222,0,0.997222222,0,0,0.002777778,0,0,2.956316502,10.8598699,0.258475451,-1.847129926,-0.004656011,0.127869734,0.113393219,0,10.47777812,0,0.000694444,0.549305556,0.450694444,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.843315972,5.816867216,0.544212489,-1.703679538,0.003474635,0.01356072,0.003474635,0,0,0,0,0.631944444,0.368055556,0,0,0,0,0,62.69283782,11681.21265,1.398496291,-0.026400116,0.001069855,121.2224386,2.331576371,0,267.3319703,543.9905003,0.216352201,0,0.78490566,0,0.016352201,0.198742138,0,0,1,1,1,1,1,1,1,1,0,13.72768743,2806.372482,4.619277196,19.49078694,-0.000201685,38.70541901,0.564091241,0,266.0983588,893.1360574,0.041518387,0.54341637,0.415539739,0,0.003084223,0.037959668,0,0,2018-07-10_to_2018-07-11,4179,3,Living
437,13.08368216,35.947744,0.51560168,-1.187932591,-0.011153579,0.120758072,0.141824468,0,19.15010424,13.89078384,0.427083333,0,1,0,0,0,0,0,7.745376641,134.6299065,11.63744909,136.7318229,0.001181376,12.775426,0.223263016,1,130.2924222,1009.256643,0.008333333,0,0.991666667,0.002083333,0.00625,0,0,0,38.92070056,19465.43694,8.431578432,74.55675367,0.004724847,14399.36599,15.55238244,1,65.87708067,34388.29681,0.541111111,0,0.796111111,0.182222222,0.005,0.001666667,0.007222222,0.007777778,25.43295336,23928.19284,10.82642865,116.8513456,-0.009381515,1929.160015,2.598997865,2,53.92290791,57836.31922,0.404166667,0.011111111,0.979166667,0,0,0.000694444,0.001388889,0.007638889,5,0,0,-3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10.62235349,471.1515734,3.759476482,12.66246951,0,14.90153914,0.705059835,1,89.25118779,442.8257593,0.066666667,0,0.938194444,0.040972222,0.020833333,0,0,0,10.05380089,426.3803839,4.005878844,14.62764407,8.88E-18,13.3937007,0.633717116,1,89.25118779,442.8257593,0.059925094,0,0.944444444,0.036828964,0.018726592,0,0,0,1,1,1,1,1,1,1,1,0,21.548957,9022.581269,14.08375595,223.4966874,-0.021155246,3401.981919,3.945169638,6,65.42600217,31913.70699,0.261312485,0.001895285,0.921464108,0.046197584,0.025230988,0.000473821,0.00177683,0.002961384,2018-05-25_to_2018-05-26,4179,4,Living
438,30.82968698,1277.43101,2.625445782,6.736370392,0.00465601,37.79454935,0.997821065,0,49.68071004,1515.864226,0.552777778,0,0.925,0.004166667,0.070833333,0,0,0,17.4995409,204.3300756,0.585589675,-1.645481251,0,0.545150802,0.158530754,1,36.44629969,2.227712545,0.361805556,0,1,0,0,0,0,0,16.33133928,215.6111761,1.092957972,-0.37086487,0.002834908,0.603585124,0.161697525,1,37.29714603,55.21851573,0.310555556,0,0.952777778,0.047222222,0,0,0,0,15.93046165,185.9899937,1.660508679,1.144991108,-0.016946292,0.465281909,0.114034408,0,42.59127752,52.5297954,0.195138889,0,0.940972222,0.059027778,0,0,0,0,21.86789095,313.7343301,0.346321451,-1.835380353,0.023488534,0.575485703,0.223588931,0,42.37664854,10.46688516,0.423611111,0,1,0,0,0,0,0,37.56933841,18.76785445,0.105880235,-1.446114313,-0.002887809,0.216580356,0.205975297,0,37.56933841,18.76785445,1,0,1,0,0,0,0,0,34.86693685,7.727523701,0.028374189,-1.833915812,-0.000236637,0.059788974,0.074221079,0,34.86693685,7.727523701,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,25.92304598,398.3484424,2.781037621,16.71338578,0,6.650399375,0.293157283,2,38.72637944,280.827924,0.586430474,0,0.977654278,0.010536066,0.011809656,0,0,0,2018-05-27_to_2018-05-28,4179,4,Living
439,9.850357099,2.515470087,-0.436781868,-0.706092494,0.001181376,0.089994998,0.099493426,0,0,0,0,0,1,0,0,0,0,0,7.319746921,0.763618448,0.919202913,-0.484848174,-0.002362752,0.019329952,0.042506103,0,0,0,0,0,1,0,0,0,0,0,6.703121722,0.004412344,22.85991225,548.4052761,0,0.004832978,0.004252362,0,0,0,0,0,1,0,0,0,0,0,10.57841709,17.87703133,0.54107455,-1.454531054,0.001329048,0.178553585,0.126324923,1,16.80571276,0.067520797,0.243055556,0,1,0,0,0,0,0,24.59355953,370.2853424,0.882473958,-0.24436478,0.014107018,4.707283486,0.653939778,1,40.07124544,215.1230002,0.51875,0,0.857638889,0.142361111,0,0,0,0,36.16484116,123.7042033,2.008979808,3.003468512,0,3.731927405,0.520791368,0,36.16484116,123.7042033,1,0,0.857638889,0.142361111,0,0,0,0,34.7296852,769.0861421,6.927482352,47.01879171,0.124977011,6.010903837,0.159576094,0,34.7296852,769.0861421,1,0,0.978747846,0.001148765,0.020103389,0,0,0,1,1,1,1,1,1,1,1,0,19.91235485,426.3401887,5.414590821,47.1720266,0.025,3.701983548,0.265661465,2,35.11771471,576.9750606,0.430952103,0,0.965738259,0.024705745,0.009555996,0,0,0,2018-05-28_to_2018-05-29,4179,4,Living
440,125.8528978,12088.84793,0.287669862,-1.866074267,-0.160658446,25.52643317,1.344973184,0,129.7799517,12043.02911,0.966666667,0,0.536805556,0.041666667,0.078472222,0.343055556,0,0,17.84802669,26.84158843,0.042888881,-1.496500775,-0.000443016,0.487198518,0.306925439,0,22.31232884,4.871443847,0.538888889,0,1,0,0,0,0,0,11.23447093,17.69736669,1.51515255,1.653433649,-0.009512229,0.481434723,0.279928748,2,21.46697041,1.623187033,0.115,0,1,0,0,0,0,0,6.933794761,0.296948793,2.358677528,4.379671105,-0.000147672,0.088426026,0.106204286,0,0,0,0,0,1,0,0,0,0,0,150.1172654,11060.6361,-0.600229651,-1.589546546,0.156219598,35.65720837,1.888383362,0,226.0682344,279.0183163,0.653472222,0,0.346527778,0.001388889,0.599305556,0.052777778,0,0,166.8837974,8761.542581,-0.697748203,-1.440519239,0.013581962,42.83284535,1.854366137,0,177.5201548,7640.302268,0.934722222,0,0.302777778,0.029166667,0.585416667,0.082638889,0,0,205.7265128,3262.631336,-1.688698325,3.319953338,0.094439473,39.51565967,2.187089984,0,205.7265128,3262.631336,1,0,0.075089392,0,0.656734207,0.2681764,0,0,1,1,1,1,1,1,1,1,0,112.7564351,11615.47958,0.251346608,-1.81846681,-0.00619056,23.287127,1.298452636,2,171.0570383,8694.201132,0.64017375,0,0.53862409,0.012209439,0.315801831,0.13336464,0,0,2018-05-29_to_2018-05-30,4179,4,Living
